conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/b76178c0-a03a-4793-b079-1e61e636c521,2431.5,Especialista em desenvolvimento de negócio,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,2431.6,Gestor de clientes/Gestora de clientes,0.0333333333333333
Occupation,http://data.europa.eu/esco/occupation/d2db926b-8b14-4686-9c98-fb0dc3a38cbb,2431.7,Diretor criativo/Diretora criativa,0.0
Occupation,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,2431.8,Gestor de experiência do cliente/Gestora de experiência do cliente,0.122448979591836
Occupation,http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f,2431.9,Gestor de receitas hoteleiras/Gestora de receitas hoteleiras,0.0
Occupation,http://data.europa.eu/esco/occupation/b55718eb-e8ff-4485-8ad0-bbac32cbd77b,2431.10.1,Planeador de meios de publicidade/Planeadora de meios de publicidade,0.0
Occupation,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,2431.10.2,Gestor de comércio eletrónico/Gestora de comércio eletrónico,0.0
Occupation,http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344,2431.10.3,Assistente de marketing,0.0
Occupation,http://data.europa.eu/esco/occupation/356227b9-2263-4dbd-81e9-7dfc6d3f3af7,2431.10.4,Especialista em marketing digital,0.0
Occupation,http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc,2431.10,consultor de marketing/consultora de marketing,0.0
Occupation,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1,2431.11,Analista de pesquisas de mercado,0.0
Occupation,http://data.europa.eu/esco/occupation/4ae470fc-bcf8-4704-abd5-e086ebb1552c,2431.12,Responsável pela gestão de sócios,0.032258064516129
Occupation,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef,2431.13,Técnico de marketing de rede/Técnica de marketing de rede,0.0
Occupation,http://data.europa.eu/esco/occupation/e16c2422-1323-4d8a-bd0f-c7584de70be1,2431.14,Especialista em estratégias de preços,0.0
Occupation,http://data.europa.eu/esco/occupation/e5a63940-57d3-4065-8713-74b4e2c93063,2431.15,Gestor de produtos e serviços/Gestora de produtos e serviços,0.0
Occupation,http://data.europa.eu/esco/occupation/21af40bb-2ae3-4fc7-9b28-d2cdd8308912,2431.16,Assistente de promoções,0.0
Occupation,http://data.europa.eu/esco/occupation/133ab775-f08d-4bc7-8629-89d286180f4e,2431.17,gestor de marca do empregador/gestora de marca do empregador,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2431,2431,Especialistas em publicidade e marketing,0.011348724686753029
Occupation,http://data.europa.eu/esco/occupation/98358049-fbcd-479e-a644-e92bde5af2e0,2432.1,Ativista,0.0
Occupation,http://data.europa.eu/esco/occupation/82fe0140-7069-47f9-a7d4-d63a611cb5bd,2432.2,Diretor de campanha eleitoral/Diretora de campanha eleitoral,0.0
Occupation,http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,2432.3,Responsável pela angariação de fundos,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/903dc1bf-2da8-477d-83b2-687d360cf1da,2432.4,Mediador intercultural/Mediadora intercultural,0.0
Occupation,http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0,2432.5,Gestor de comunidades online/Gestora de comunidades online,0.0307692307692307
Occupation,http://data.europa.eu/esco/occupation/13427968-250b-4967-a682-afac5cd0af4f,2432.6.1,Agente eleitoral,0.0
Occupation,http://data.europa.eu/esco/occupation/3e213d52-e7a0-4980-99d9-23da1f717f50,2432.6,Consultor político/Consultora política,0.0
Occupation,http://data.europa.eu/esco/occupation/f6811475-94d4-4d13-8d5f-f173978ae7ec,2432.7,Agente partidário/Agente partidária,0.0
Occupation,http://data.europa.eu/esco/occupation/9e285322-2cfa-430f-9b66-41be57d698e2,2432.8,Lobista,0.0
Occupation,http://data.europa.eu/esco/occupation/b89ba3a8-f03a-46b8-ac54-c87d7204aad0,2432.9.1,Porta-voz,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,2432.9,Técnico de relações públicas/Técnica de relações públicas,0.0333333333333333
ISCO level 4,http://data.europa.eu/esco/isco/C2432,2432,Especialistas em relações públicas,0.010491024127387746
Occupation,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,2433.1,Técnico de serviço após-venda/Técnica de serviço após-venda,0.0
Occupation,http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01,2433.2,Delegado de informação médica/Delegada de informação médica,0.0277777777777777
Occupation,http://data.europa.eu/esco/occupation/114e1eff-215e-47df-8e10-45a5b72f8197,2433.3,Especialista em vendas de energias renováveis,0.520833333333333
Occupation,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,2433.4,Engenheiro de vendas/Engenheira de vendas,0.0
Occupation,http://data.europa.eu/esco/occupation/fd4b90ed-6bb4-447e-b13a-afb8015700b3,2433.5,Especialista em vendas de energia solar,0.295454545454545
Occupation,http://data.europa.eu/esco/occupation/2d6a1cc1-cd13-42c5-a2b1-f0183bd0d253,2433.6.1,Representante de vendas de máquinas e equipamentos agrícolas,0.0
Occupation,http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,2433.6.2,Representante de vendas de produtos químicos,0.0
Occupation,http://data.europa.eu/esco/occupation/4a13bafa-a2ac-4864-a278-176ea5969280,2433.6.3,Representante de vendas de ferramentas manuais e artigos para canalizações e aquecimento,0.0
Occupation,http://data.europa.eu/esco/occupation/b6f4573d-659f-49ca-a885-850a48d01913,2433.6.4,Representante de vendas de máquinas e equipamentos industriais,0.0
Occupation,http://data.europa.eu/esco/occupation/52fcfdb9-9dcf-4591-aba5-45337f791a10,2433.6.5,Representante de vendas de máquinas para a indústria extrativa e de construção,0.0
Occupation,http://data.europa.eu/esco/occupation/e6c298a4-62de-4b62-b48e-c5fdca8f6071,2433.6.6,Representante de vendas de máquinas e equipamento de escritório,0.0
Occupation,http://data.europa.eu/esco/occupation/d19932b3-169a-4cdf-a9cd-bdf8857b0184,2433.6.7,Representante de vendas de máquinas para a indústria têxtil,0.0
Occupation,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,2433.6,Representante de vendas comerciais,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2433,2433,"Especialistas em vendas, de material técnico e médico (excluindo TIC)",0.06492812742812737
Occupation,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,2434.1,Gestor de contas de TIC/Gestora de contas de TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf,2434.2,Gestor de desenvolvimento de negócios de TIC/Gestora de desenvolvimento de negócios de TIC,0.03125
Occupation,http://data.europa.eu/esco/occupation/16605833-c196-48d7-a6f5-bbdebdc353df,2434.3,Engenheiro de pré-venda de produtos de informática/Engenheira de pré-venda de produtos de informática,0.0
Occupation,http://data.europa.eu/esco/occupation/6e591f17-65c1-4a24-af2a-ca7862d4625e,2434.4,Representante de vendas de equipamentos eletrónicos e de comunicações,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2434,2434,"Especialistas em vendas, de tecnologias da informação e comunicação",0.0078125
ISCO level 3,http://data.europa.eu/esco/isco/C251,251,Analistas e programadores de software e aplicações,0.00883754767255653
Occupation,http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,2511.1,Investigador em TIC/Investigadora em TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341,2511.2,engenheiro de sistemas de visão por computador/engenheira de sistemas de visão por computador,0.0
Occupation,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511.3,Analista de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,2511.4,Cientista de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,2511.5,Designer de sistemas incorporados,0.0
Occupation,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,2511.6,Arquiteto empresarial/Arquiteta empresarial,0.0109890109890109
Occupation,http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,2511.7,Consultor de TIC ecológicas/Consultora de TIC ecológicas,0.407407407407407
Occupation,http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,2511.8,Gestor de análise de negócios de informática/Gestora de análise de negócios de informática,0.0
Occupation,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,2511.9,Analista de negócios de informática,0.0
Occupation,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511.10,Consultor de TIC/Consultora de TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,2511.11,engenheiro de inteligência artificial/engenheira de inteligência artificial,0.0112359550561797
Occupation,http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,2511.12,Consultor de investigação em TIC/Consultora de investigação em TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,2511.13,Analista de sistemas informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/78faf623-2543-43a5-acb2-3c43a22d36e4,2511.14.1,arquiteto de cadeia de blocos/arquiteta de cadeia de blocos,0.0175438596491228
Occupation,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511.14,Arquiteto de sistemas informáticos/Arquiteta de sistemas informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/a7c1d23d-aeca-4bee-9a08-5993ed98b135,2511.15,Programador de sistemas informáticos/Programadora de sistemas informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511.16,Consultor de integração de sistemas informáticos/Consultora de integração de sistemas informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,2511.17,Engenheiro de integração/Engenheira de integração,0.0
Occupation,http://data.europa.eu/esco/occupation/cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,2511.18,Auditor de sistemas de informação/Auditora de sistemas de informação,0.0
Occupation,http://data.europa.eu/esco/occupation/faed411a-f920-4100-86a8-b877928b429c,2511.19,Analista de experiência do utilizador,0.0222222222222222
Occupation,http://data.europa.eu/esco/occupation/2079755f-d809-49e6-8037-4de6180e54c0,2511.20,engenheiro de dados/engenheira de dados,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2511,2511,Analistas de sistemas,0.022352307396378217
Occupation,http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e,2512.1,engenheiro de computação na nuvem/engenheira de computação na nuvem,0.0
Occupation,http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,Analista de software,0.0
Occupation,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,2512.3,Arquiteto de software/Arquiteta de software,0.0
Occupation,http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,2512.4.1,programador de cadeias de blocos/programadora de cadeias de blocos,0.0166666666666666
Occupation,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,Programador de software/Programadora de software,0.0
Occupation,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512.5,Programador de interfaces do utilizador/Programadora de interfaces do utilizador,0.0
Occupation,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512.6,arquiteto de computação em nuvem/arquiteta de computação em nuvem,0.0
Occupation,http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b,2512.7,engenheiro de DevOps de computação em nuvem/engenheira de DevOps de computação em nuvem,0.0
Occupation,http://data.europa.eu/esco/occupation/781a6350-e686-45b9-b075-e4c8d5a05ff7,2512.8,programador de software na nuvem/programadora de software na nuvem,0.0
Occupation,http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,2512.9,programador de Internet das Coisas/programadora de Internet das Coisas,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2512,2512,Programadores de software,0.00166666666666666
Occupation,http://data.europa.eu/esco/occupation/9ebaf3f0-0be0-47b7-b2b1-b3b04130fa81,2513.1,Programador de jogos digitais/Programadora de jogos digitais,0.0
Occupation,http://data.europa.eu/esco/occupation/092fdeeb-a76f-4ed2-b248-90fd6eaaffef,2513.2,Perito em SEO/Perita em SEO,0.0
Occupation,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,2513.3,Designer de interfaces do utilizador,0.0
Occupation,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513.4,Gestor de conteúdos web/Gestora de conteúdos web,0.0
Occupation,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513.5,Programador web/Programadora web,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2513,2513,Programadores de sítios web e de multimédia,0.0
Occupation,http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,2514.1,Configurador de aplicações informáticas/Configuradora de aplicações informáticas,0.0
Occupation,http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,2514.2.1,Programador de software de sistemas incorporados/Programadora de software de sistemas incorporados,0.0
Occupation,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514.2.2,Programador de aplicações móveis/Programadora de aplicações móveis,0.0
Occupation,http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,Programador de aplicações informáticas/Programadora de aplicações informáticas,0.0
Occupation,http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b,2514.3,Especialista em desenvolvimento de dispositivos móveis para a indústria,0.0
Occupation,http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,2514.4,Programador de ferramentas numéricas e de controlo de processos/Programadora de ferramentas numéricas e de controlo de processos,0.0
Occupation,http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,2514.5,gestor de identidade na nuvem/gestora de identidade na nuvem,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2514,2514,Programadores de aplicações,0.0
Occupation,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519.1,Especialista em qualidade de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,2519.2,Gestor de auditores informáticos/Gestora de auditores informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,2519.3,gestor de mudança e configuração de TIC/gestora de mudança e configuração de TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,2519.4,Analista especializado em recuperação de catástrofes informáticas/Analista especializada em recuperação de catástrofes informáticas,0.0
Occupation,http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,2519.5,Gestor de garantia da qualidade em TIC/Gestora de garantia da qualidade em TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519.6,Analista de testes de TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/33e4f026-a823-4ffc-99e4-60d3fe597a1e,2519.7.1,Testador de jogos digitais/Testadora de jogos digitais,0.0
Occupation,http://data.europa.eu/esco/occupation/50af07f0-7a75-424e-a66d-5a9deea10f4c,2519.7.2,Testador de acessibilidade informática/Testadora de acessibilidade informática,0.0
Occupation,http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,2519.7.3,Testador de integração informática/Testadora de integração informática,0.0
Occupation,http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,2519.7.4,Testador de sistemas informáticos/Testadora de sistemas informáticos,0.0
Occupation,http://data.europa.eu/esco/occupation/5f50290d-f520-4a69-85c7-1390d2a4a8b6,2519.7.5,Testador de usabilidade informática/Testadora de usabilidade informática,0.0
Occupation,http://data.europa.eu/esco/occupation/106f79e4-6264-45f1-9e7a-297435cd684b,2519.7,Testador de software/Testadora de software,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2519,2519,Outros analistas e programadores de software e aplicações,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C252,252,Especialistas em bases de dados e redes,0.0023319523865095093
Occupation,http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521.1,Administrador de bases de dados/Administradora de bases de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,Designer de bases de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,Programador de bases de dados/Programadora de bases de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/3d190639-90f8-4402-b1b3-a104a17e0d67,2521.4,Responsável pela integração de bases de dados,0.0
Occupation,http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,Especialista em sistemas de Data Warehouse,0.00909090909090909
ISCO level 4,http://data.europa.eu/esco/isco/C2521,2521,Administradores e especialistas de concepção de bases de dados,0.0018181818181818182
Occupation,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,2522.1.1,Administrador de redes informáticas/Administradora de redes informáticas,0.0
Occupation,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522.1.2,Configurador de sistemas/Configuradora de sistemas,0.0
Occupation,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.1,Administrador de sistemas informáticos/Administradora de sistemas informáticos,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2522,2522,Administradores de sistemas,0.0
Occupation,http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,2523.1,Planeador de capacidade de TIC/Planeadora de capacidade de TIC,0.0
Occupation,http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,Arquiteto de redes informáticas/Arquiteta de redes informáticas,0.0
Occupation,http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,Engenheiro de redes informáticas/Engenheira de redes informáticas,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2523,2523,Especialistas de redes informáticas,0.0
Occupation,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,2529.1,Diretor de segurança informática/Diretora de segurança informática,0.0
Occupation,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,Perito em investigação forense digital/Perita em investigação forense digital,0.0
Occupation,http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,engenheiro de segurança de sistemas incorporados/engenheira de segurança de sistemas incorporados,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529.4,Hacker ético/Hacker ética,0.0
Occupation,http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,2529.5,Gestor de resiliência informática/Gestora de resiliência informática,0.0
Occupation,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,Administrador de segurança informática/Administradora de segurança informática,0.0
Occupation,http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,responsável pela resposta a ciberincidentes,0.0131578947368421
